Cluster;beer;beer_id;beer_type;A_malt_grain;A_malt_bread;A_malt_cara;A_malt_burn;A_hops_citrus;A_hops_tropical;A_hops_noble;A_hops_woody;A_esters_ethac;A_esters_isoaa;A_esters_flower;A_esters_fruity;F_malt_grain;F_malt_bread;F_malt_cara;F_malt_burn;F_hops_citrus;F_hops_tropical;F_hops_noble;F_hops_woody;F_esters_ethac;F_esters_isoaa;F_esters_flower;F_esters_fruity;acidity;bitternes;sweetness;X4vg;diacetyl;dms;metallic;stale_hops;t2n;orange;coriander;clove;lactic;acetic;barnyard;co2;overall
5;45;5,41234E+17;21;-0,451915939;-0,186985167;-0,019532577;-0,171320426;0,141992089;-0,393148507;0,495538668;-0,355582526;0,375434782;0,410350555;0,044829904;-0,184516473;0,050894335;-0,253481289;-0,207745443;-0,204208533;-0,025280579;-0,319629026;0,628456296;-0,423968964;0,307256466;-0,077550246;-0,293897007;-0,220903053;-0,333371014;0,778841894;-0,605207605;-0,153731607;-0,255611564;-0,034060752;-0,137958838;-0,225386839;0,12233212;-0,257071775;-0,18192213;-0,21769707;-0,304882645;-0,276372668;-0,217960223;0,01839423;48082203
5;226;5,41219E+17;10;-0,231946463;0,089056179;0,254382327;0,18949881;0,617989477;0,71947927;0,609305388;0,157440245;0,110286706;-0,664175435;0,03465909;-0,302967075;0,348051328;0,454533326;0,629759938;0,166962026;-0,150447178;-0,316956802;0,348590399;0,36579455;-0,394012899;-0,34861571;0,165186105;0,019065102;-0,516628879;0,564780291;-0,731511142;-0,273946967;-0,454447016;0,086116384;0,790916175;0,636756952;-0,347042146;-0,036022875;-0,166567823;-0,21838682;-0,310481809;-0,267194727;0,669321384;0,673684663;-58624428
5;242;5,41214E+17;9;-0,03452122;1,857647881;-0,511048961;-0,337881829;-0,164015188;-0,317325955;0,796659641;-0,054496737;-0,355003384;-0,144561476;-0,392114653;-0,027867615;0,074999652;1,479965412;-0,510623422;-0,403208036;0,101034293;-0,254582242;1,254729782;0,130962898;-0,307626072;-0,282717637;-0,058173673;-0,17325266;-0,099793758;0,483327874;-0,440362256;-0,475285238;0,176866079;-0,02598908;-0,52956363;0,743336131;-0,383441107;-0,232899061;-0,157613252;-0,207717344;-0,298918702;-0,277261904;0,751758238;0,162588103;645732599
5;95;5,41214E+17;13;0,498625858;0,844468851;0,42699823;-0,395758597;0,3389005;-0,074604661;0,682155379;-0,200511092;0,891674304;0,041084884;-0,086620822;-0,513146815;0,329773749;1,073282389;-0,416051868;0,104263452;-0,352509337;-0,312831347;0,62523531;0,315548686;0,782073306;0,459225453;0,144290132;-0,126580563;-0,482335474;0,169916235;0,148213134;0,253994516;-0,239077089;-0,666613105;0,034409092;-0,082562394;-0,450762173;0,153467183;-0,165453094;1,667301644;-0,287916731;-0,27415316;-0,336182168;1,037384612;-99053272
5;199;5,41186E+17;21;-0,406194628;0,298300219;-0,456107441;0,236041936;0,313787526;0,117467698;0,22707826;0,062579942;0,017119361;0,202686645;0,541588447;-0,245402366;0,331849554;0,434601944;-0,484093334;-0,38487565;0,691457106;0,577258524;-0,189500498;-0,302601557;-0,190302504;-0,098427516;0,579207415;0,430552347;-0,427534213;0,392120289;-0,338378583;-0,473926201;-0,120816082;-0,001240978;-0,291996648;-0,204572154;0,056496;-0,013395889;-0,18330242;-0,216298389;-0,324601223;-0,290500678;-0,197820685;0,04259511;771558378
5;169;5,41168E+17;8;-0,20008782;-0,494678029;-0,495997296;-0,268548356;0,324247836;0,495573596;0,982968088;0,207127071;0,365504335;-0,073020504;-0,313064985;-0,385613316;-0,313175273;-0,533678263;-0,469166499;-0,1647287;0,1728753;0,158606883;0,868054506;1,477157928;-0,051638584;0,166758894;-0,337577246;-0,249165851;-0,443857248;1,482151584;-0,432802189;-0,39729333;-0,519144137;-0,167879663;-0,311016754;0,001854211;-0,372753606;-0,228287652;-0,166329579;-0,200984741;-0,311306183;-0,266568441;0,010106006;0,3306268;-707959951
5;219;5,41168E+17;8;-0,218135919;-0,072926034;-0,413761202;0,069387322;0,152275825;1,183422934;1,201088566;0,284362572;0,013413314;-0,105778003;-0,049364647;-0,514644041;-0,0308703;-0,133428523;-0,123528498;0,00784203;-0,006035525;0,841024005;1,321110399;-0,142149655;-0,018982163;-0,050314403;0,139442983;-0,510237805;-0,136972923;0,735498969;-0,355779239;-0,259531909;-0,152759518;-0,07194454;-0,473108437;0,834983395;-0,053232309;-0,114821918;-0,164720764;-0,204437529;-0,323649751;-0,265262544;0,856782822;-0,11165528;433419052
5;97;5,41168E+17;8;0,338595359;0,175648489;-0,523458111;-0,215037042;-0,35548337;-0,394370827;1,195918397;-0,058952017;-0,036407625;0,618036596;-0,36484213;0,005148797;0,720516274;0,707235934;-0,511302813;0,137123624;-0,255914942;-0,292036281;1,63117216;-0,054391613;0,018666351;0,437330819;-0,313884856;-0,17989966;-0,474611736;0,962448453;-0,49834405;-0,429243516;-0,5259363;1,235736266;-0,03169694;-0,083058728;0,92365715;-0,256073738;-0,176379582;-0,218965058;-0,307488368;-0,280143962;-0,056460446;0,366612352;-314852389
5;23;5,41168E+17;21;-0,238838444;-0,310258789;-0,466458462;-0,235908247;0,21467829;-0,238959344;0,713268144;-0,114835909;-0,231568051;-0,48874417;-0,15017461;-0,489547448;-0,124277272;-0,240381254;-0,378125466;-0,333787057;0,555753255;-0,303137109;0,518909772;-0,132273289;-0,278596344;-0,423124831;-0,027142065;-0,414317401;-0,238702137;0,222678072;-0,62125465;-0,090003624;-0,125215724;0,228669164;0,00221593;-0,189074634;0,13121711;-0,138495982;-0,187998985;-0,064242449;-0,316063851;-0,284277061;-0,164323941;0,525227413;-46425553
5;31;5,41168E+17;8;-0,108704907;-0,094463791;-0,495997296;-0,339668982;0,770556692;0,1383631;0,821110823;0,703424143;0,601001722;-0,382125706;-0,24402948;-0,196193339;-0,118258587;-0,121099319;-0,267504297;-0,023904648;-0,202104163;0,337423706;1,249832973;0,704372248;0,453744619;-0,036911031;-0,140147525;-0,016242923;-0,078940268;1,162415222;-0,295631878;-0,056510856;-0,359575426;0,098318023;-0,268434359;-0,352271463;-0,462282809;-0,228287652;-0,166329579;-0,200984741;-0,311306183;-0,266568441;-0,344019668;1,328588018;-96972098
5;228;5,41166E+17;21;0,516421013;1,370780167;0,298551303;-0,384539605;0,405502418;0,242117658;0,855545951;-0,166911899;0,406439446;0,435842912;-0,208540201;-0,031793537;0,46684855;0,741795551;0,045890786;-0,538200898;0,220890376;0,819758918;0,002806371;-0,513967839;0,737143714;0,990146916;0,535285892;0,160840503;-0,26655485;0,07705003;-0,100046724;0,416554263;-0,287277112;-0,7594485;-0,397024931;-0,366768402;-0,506451787;-0,089986156;-0,21316822;-0,225152971;-0,314573857;-0,282148931;-0,357289729;0,83425685;87426245
5;225;5,41166E+17;10;0,106446616;-0,468796346;0,306447867;0,355257731;0,130610148;0,39642081;0,093617486;-0,088239029;1,270550046;-0,319528377;0,151815559;-0,117380039;0,592617031;0,338939907;0,114416586;0,206171326;0,008090927;0,01773844;0,421909849;-0,138683852;1,266041487;0,004111714;1,095672739;0,03454458;-0,341613924;0,382761994;0,492682252;-0,061632454;-0,311408764;0,239018613;0,475700377;-0,361597926;-0,450984674;0,615251009;0,231016431;-0,181500328;-0,25253453;-0,252076691;-0,352384794;0,021687273;735124493
5;196;5,41155E+17;10;0,95128857;0,251999861;-0,531869756;-0,395156819;-0,095663773;0,210731814;-0,032785537;-0,177791611;0,074265102;0,923172588;0,154188355;-0,025511046;1,176421691;0,328085054;-0,312099361;-0,16041998;-0,399807802;-0,151478733;0,265456562;-0,138683852;0,797668059;0,584980194;-0,250021554;-0,251171425;-0,341613924;0,208743328;0,050218478;-0,184537463;-0,311408764;0,361401537;-0,371889512;0,134965551;-0,303778921;-0,257633225;-0,159598885;-0,181500328;-0,25253453;-0,252076691;0,167767022;0,958034293;616235613
5;9;5,41108E+17;8;0,529392561;0,119183477;-0,523974473;-0,371749524;0,501023927;-0,370166448;0,545561196;0,291100215;-0,223403253;0,188139365;-0,189060323;-0,075697979;-0,046605361;-0,004699334;-0,297812825;-0,168909911;0,76009244;-0,413880916;1,259888286;0,243169559;-0,248961175;-0,322213365;-0,162727749;-0,273108782;-0,060797968;0,814322376;-0,5847254;-0,091350291;-0,387389071;0,619751419;0,08913863;-0,349556562;0,081339643;-0,093171684;0,108623613;-0,204315821;-0,323671093;-0,265117304;-0,34191988;1,072285096;-351053174
5;112;5,41091E+17;12;0,305441341;0,178585167;0,248337674;-0,371552201;-0,285660488;-0,001874547;0,099354864;-0,337560049;0,26682696;0,861220509;0,093571657;-0,34709698;-0,135524643;0,311639994;0,491975148;-0,352288675;-0,016364777;-0,028809567;0,764074516;-0,054391613;0,568698746;0,609701449;-0,083713037;-0,389102757;-0,474611736;0,101215582;-0,447678535;0,352626003;-0,221339497;-0,412013347;0,831776092;-0,083058728;-0,064653239;-0,256073738;-0,176379582;-0,218965058;-0,307488368;-0,280143962;-0,056460446;0,377905325;166066888
5;213;5,41078E+17;8;0,117628455;-0,253335161;-0,194815628;-0,126307103;-0,39056258;0,053248319;-0,097742846;-0,087650845;0,673448841;0,35638722;0,113736991;-0,337356428;0,337946646;-0,250710389;-0,035641504;-0,446376805;-0,074506683;-0,201687222;0,356391424;-0,120762303;0,163286531;0,499280722;-0,337577246;-0,172048355;-0,443857248;0,66482727;-0,488734172;-0,447123698;0,131676698;-0,003449596;0,194100709;-0,352271463;-0,462282809;-0,228287652;-0,166329579;-0,200984741;-0,311306183;-0,266568441;-0,344019668;-0,053742295;-994805689
5;240;5,41078E+17;21;0,007119106;0,084333236;-0,570380985;-0,158095797;-0,220080848;0,825494544;-0,03784329;0,534406379;0,029762827;0,256322523;1,254196852;-0,162335066;-0,259674006;0,30280926;-0,539723244;0,213751894;-0,046213235;1,078706792;-0,259757999;0,077704996;0,156792549;0,608458518;0,59604968;0,190649841;-0,348322463;0,207799666;0,469688573;-0,330419244;-0,351783119;-0,487553842;-0,334528549;0,318839143;-0,009631935;-0,248464318;-0,171020968;-0,213774845;-0,3007086;-0,2680461;0,342223995;1,012370126;-162806795
5;114;5,41077E+17;8;0,139922064;0,058890331;-0,511000723;-0,31657292;0,136491825;-0,151331169;0,643036533;0,417685899;0,303466488;-0,272111897;0,048106719;-0,112749963;0,234346237;0,418096338;-0,178668554;0,017814754;0,135543471;0,207932166;1,121873715;0,759044604;0,188880055;-0,392262334;-0,166204686;-0,297513542;-0,264500235;1,144044134;-0,373942766;-0,225065524;-0,483831548;-0,341746647;-0,304892785;-0,12477932;-0,000579343;-0,147638649;-0,174678284;-0,205821668;-0,329324253;-0,267715567;-0,105728669;0,208615099;342093801
5;190;8,75213E+16;6;0,141133427;-0,020132101;-0,348483051;-0,361280505;0,309425883;0,488165944;1,087265923;0,392168446;-0,65393347;-0,134935957;-0,096443328;-0,57434672;-0,054004805;-0,055340968;-0,538119017;-0,240794773;0,612984489;0,868679638;0,18148254;0,031060056;-0,265180451;0,191629163;0,027392113;-0,477086681;0,239015525;-0,275628278;-0,58711112;-0,486001504;-0,506051345;0,231931069;0,17298155;0,670169639;0,659686192;-0,011950452;-0,164528591;-0,211174334;0,169573763;-0,272959157;0,714499294;0,361899811;-182047078
5;205;7,93573E+16;1;0,633682392;0,83001647;-0,59238833;0,178785166;-0,405857896;-0,458309285;1,316926778;1,511101066;1,126158475;0,420520225;-0,497612294;-0,294071676;0,067025834;0,336920477;-0,526737078;0,077256199;-0,358209143;-0,302655853;0,834749826;0,970804361;1,873783892;0,191058513;-0,322176568;-0,251961874;0,33307816;0,30429414;-0,994606558;-0,127874432;-0,513726054;2,317193605;-0,594248603;-0,376104473;-0,498208782;-0,29440344;-0,171125303;-0,243970646;0,766301715;0,990113572;-0,374259134;0,252704081;-22895563
5;133;5,4129E+16;10;-0,101320991;1,772226304;0,415699944;-0,022413439;0,101415982;-0,38037553;1,010440921;0,116480226;0,685267903;-0,418009214;-0,349646972;-0,32185683;-0,095769712;0,756929843;0,118409238;0,401838073;0,175551239;-0,319556736;1,111829516;0,728138747;0,49924463;-0,249591415;-0,324225305;-0,31486209;-0,477115958;0,915517881;-0,731432103;0,697931078;-0,224560781;0,07259236;0,217847149;-0,347375879;-0,157769153;-0,268426719;-0,172231589;-0,21861499;-0,313636714;-0,266861403;-0,339744632;0,63841616;-138157196
5;29;5,4107E+16;9;-0,175432971;-0,417977567;-0,511048961;-0,246441024;0,260725029;-0,317325955;0,26589556;-0,266476137;0,325997086;0,762527158;0,150091099;0,031781487;0,00255474;-0,267937032;-0,510623422;-0,306636683;0,616122783;-0,254582242;0,958938837;0,218075497;0,398050976;0,424379378;0,29839332;-0,448082244;-0,50340913;1,280267177;-0,350102451;0,97376784;0,121487169;0,279236576;-0,231112773;-0,350480847;-0,383441107;-0,232899061;-0,157613252;-0,207717344;-0,298918702;-0,277261904;-0,34205874;-0,087306982;-90234321
5;132;5,4107E+16;9;-0,303209885;-0,349446609;0,266920123;0,295990389;0,082062585;-0,335533358;0,342924444;1,3507197;0,127434997;0,036603194;-0,10978697;-0,102391258;-0,50288975;-0,485383562;0,79261966;0,14517371;0,808689789;0,228682515;0,606344156;2,027262089;-0,243784047;0,438680938;-0,326652949;0,047063498;-0,53906663;0,744655033;0,648285363;1,100441926;-0,090428651;0,142180993;0,422247157;0,337270454;0,101249013;1,150834822;0,314643956;-0,230298955;-0,333040478;-0,289586067;0,343686845;0,61596984;-24272235
5;5;5,4E+13;11;0,974212016;0,007268099;-0,599110694;-0,403207114;1,152196354;0,194895042;0,428076728;-0,463908713;0,688806665;0,622991297;0,311186226;-0,24475123;0,888584951;0,933534979;0,223085633;-0,461876522;0,13276155;0,39760285;1,342719365;-0,603583764;0,366925926;-0,065013355;0,296488615;-0,690180858;-0,174774935;0,044073059;-0,542289319;-0,00421732;-0,657461766;0,15073943;-0,73722619;-0,344930396;-0,513370956;-0,269269329;-0,235029903;-0,268516935;-0,30591664;-0,247791078;-0,342486837;0,919324034;336849456
5;237;5,4E+13;12;-0,271514083;-0,199444758;0,034941663;-0,0086261;-0,08618432;0,276708234;-0,08838962;-0,388050711;0,272169474;0,051593214;-0,030237309;0,109744255;0,33647758;1,139535805;0,653725801;0,551930935;-0,13590247;0,495025866;0,225303863;0,061716505;-0,080715976;0,004635135;-0,104698911;-0,275459776;-0,236668888;0,278764543;-0,260937335;-0,337201163;-0,195367127;0,318167288;0,143561487;-0,38753494;-0,105342469;-0,246405648;-0,180678619;0,056266061;-0,33198296;-0,29520557;-0,37825167;0,507700454;169015523
5;229;62067029172;15;-0,290048043;-0,366447922;-0,414103158;-0,219282369;0,087477923;-0,414144832;0,34770456;-0,051109608;0,700097362;0,182131939;0,839236866;-0,127062995;-0,069175712;-0,317283611;-0,267158894;-0,038549351;0,2610948;-0,309650477;0,066106822;-0,200106872;0,589823961;0,499126802;0,158265376;0,018962549;-0,476920916;0,173250492;-0,35245308;0,349132797;0,180909059;0,829371716;0,426307387;0,432318161;-0,070667129;0,098155304;0,396525809;-0,222693093;-0,307014173;-0,278342102;0,443732791;0,527904418;292610204
5;127;54138278;11;-0,093586587;-0,180138119;-0,51757187;-0,155682745;0,594214636;0,097516928;0,178344723;0,25701408;0,393345356;0,069990926;-0,058375936;-0,13122632;-0,005783391;-0,291709391;-0,318479638;-0,296657214;-0,098687412;-0,21834254;0,306912793;-0,033440983;0,409848774;-0,017759669;-0,159823368;-0,083190736;0,061711963;0,190036251;0,02042481;0,093532117;-0,504686517;0,441132593;0,528620283;0,045682529;-0,047800115;-0,20415053;0,044600295;-0,137088517;-0,310701333;-0,279127672;-0,18853446;0,625808194;-122015734
5;236;54107052;20;-0,095250785;0,065324561;-0,322376557;-0,122370534;0,009931621;-0,111374446;0,591653035;0,386815254;0,093387586;-0,667129465;-0,514672007;0,031776773;-0,156672749;-0,195128563;-0,186203459;0,135640905;-0,51325821;-0,381055304;0,952550661;-0,484079168;0,007723891;-0,63834854;-0,140688668;-0,170367514;0,245572853;0,294496569;-0,745399458;-0,291264517;-0,357499052;0,581444093;-0,447064229;1,690248159;-0,488937098;0,882180516;-0,235412798;-0,246439993;0,170429149;-0,262030858;1,754133783;-0,59813973;107064974
5;70;54085190;11;-0,48589713;-0,348289602;-0,535808444;-0,26606059;1,419141944;0,517168664;0,773965603;-0,315404113;-0,242508105;0,125918882;0,146942692;0,222666896;0,399234124;-0,306526174;-0,301117529;-0,349787947;1,037886902;0,011289776;-0,3283465;-0,188878202;-0,05292818;-0,343846003;0,130860152;-0,365331621;-0,04027357;0,222095788;-0,325043628;0,020781121;-0,451719563;-0,363022294;-0,066877926;-0,069359029;0,622325997;-0,079784212;-0,173337151;-0,220920701;-0,303586551;-0,275928439;-0,055830944;-0,327161272;-113106943
5;15;54079045;21;0,593722913;0,617834748;0,185347187;-0,327459356;0,255918668;0,384517326;0,256471572;-0,236659642;-0,389178115;-0,189036526;0,226323733;-0,129754245;1,062918952;1,395191991;-0,501432053;-0,475064763;-0,388513495;0,118658166;0,814898324;-0,271942284;0,654538384;0,560399789;0,761581043;-0,073108669;-0,477906869;0,556288473;-0,324045142;1,400366942;-0,31879529;-0,029106596;1,696685693;0,040900148;0,321169919;-0,251346633;-0,170150457;-0,198518673;-0,284383559;-0,279969843;-0,338178284;0,839000432;389931427
5;4;54079021;10;-0,306445975;0,791051275;0,087387852;-0,408241985;-0,042244392;-0,402522833;0,345920565;-0,044274863;0,712870287;-0,00907135;0,571220228;-0,501042995;1,025473903;1,111800941;0,345334358;-0,47005414;-0,130980579;-0,292356924;0,569429278;-0,113877234;0,873162647;0,035299525;0,01451141;-0,431786789;-0,289645326;0,12324168;0,348272467;-0,148051935;-0,22926013;0,515167502;0,369198489;0,022028272;0,19818992;-0,260285219;-0,151015488;-0,183039203;-0,259165332;-0,248138063;0,057744754;0,747003907;367646705
5;14;54040014;20;0,174760324;0,096994993;-0,418535463;-0,347589099;-0,087236285;-0,209503003;-0,076747452;0,607323994;0,13131407;0,313135679;0,641335906;-0,066472943;-0,271821514;-0,039973816;-0,467963879;-0,092486635;-0,361345591;-0,318231854;0,281411894;1,043483596;-0,32653368;-0,525154405;2,084232862;-0,361484028;-0,14575034;0,437437369;-0,977540013;-1,26E-05;-0,09903026;0,079104697;-0,279851463;0,566721357;0,391299267;-0,248142575;-0,160148109;-0,204596605;0,007412056;0,452407083;0,594455363;0,228636416;173431773
6;117;9,12004E+17;10;-0,12951872;1,68238402;1,613832485;2,88926102;0,699161646;-0,384649694;-0,175213689;1,27846241;-0,353675591;0,18206601;0,538501369;0,517178043;-0,471743942;0,268275279;0,417066316;2,373607383;-0,540877487;-0,339956552;-0,197701508;1,873309347;0,014026836;0,607663036;-0,410694389;1,355533679;-0,46841198;-0,074044916;1,069604147;-0,44957892;-0,214916548;-0,104857728;0,232642622;-0,305569328;1,138318277;-0,240573556;-0,236889086;0,60184089;-0,309956701;-0,255778573;-0,302311251;0,853473105;-236299034
6;52;8,71595E+17;17;-0,365816327;0,106266491;0,166115454;1,392689797;-0,426447027;-0,097331917;-0,331392367;0,35232986;1,78885696;0,078574467;0,60572406;-0,424231431;-0,234553115;-0,012163693;0,988335248;1,971912641;-0,358310776;0,026251817;0,141395553;0,494716172;0,772213825;-0,51527545;0,5106697;-0,594371394;-0,308826099;0,413836772;0,753779195;-0,319606346;-0,409824247;1,042729503;-0,045721202;0,135805923;1,077351834;-0,257867798;-0,172039622;-0,224802306;-0,319330699;-0,2806984;0,168473988;0,071438073;252228156
6;202;5,42503E+17;17;0,135363624;0,09517588;0,931861138;1,936031818;0,043908874;-0,14087584;0,29288988;0,08379148;-0,589109976;-0,396311463;-0,023968779;0,079810855;-0,143538453;0,091905635;0,128970267;2,075135631;-0,376895221;-0,140101566;0,022961841;0,446032744;-0,406967884;-0,455850936;-0,289305453;-0,523303943;-0,394040432;0,992866326;-0,44640862;-0,363150465;-0,423690368;-0,166029706;-0,354033158;0,035416459;-0,179517017;-0,125447419;0,03393912;-0,043801964;-0,28653122;-0,2717004;0,063365713;-0,273622156;-747556579
6;231;5,42503E+17;17;-0,962856248;-0,137662996;-0,10786986;4,104157537;-0,426447027;-0,183953059;-0,113274495;0,426360425;-0,122120449;-0,740392181;-0,205722008;-0,474215744;-0,860901039;0,075594135;0,26481793;2,949560062;-0,358310776;-0,071565319;-0,292065863;0,17083345;-0,069916403;-0,625167734;-0,321917084;-0,594371394;-0,317702631;0,037094296;-0,194279767;-0,534690112;-0,376216152;-0,372436865;-0,551785173;-0,349732711;-0,436070855;-0,257867798;-0,172039622;-0,224802306;-0,319330699;-0,2806984;-0,342363368;-0,620890498;289670156
6;79;5,42503E+17;8;-0,062057548;-0,494678029;1,601200994;3,721348488;-0,152263043;-0,215144555;0,018163836;0,566027811;-0,393118461;-0,501610387;-0,481751219;-0,136165381;-0,701427925;-0,393505892;0,506956335;2,713628885;-0,440045088;-0,140671155;-0,340788496;1,479699693;0,420491987;-0,032748982;-0,337577246;-0,074641548;-0,443857248;0,841808418;0,155972311;-0,537465588;-0,274095215;-0,510831944;-0,534764797;0,012746875;-0,372753606;-0,228287652;-0,166329579;-0,200984741;-0,311306183;-0,266568441;0,045462099;-0,047253488;425719417
6;60;5,42503E+17;13;-0,970581582;0,939148573;-0,080891116;0,707236349;-0,4937209;0,255641832;0,69718671;-0,417659128;0,073971145;0,131767645;-0,499263938;0,188819575;-0,647721199;0,579106267;-0,555756438;2,421588418;-0,482822749;0,109046789;0,971773458;1,40570253;-0,021366527;0,126090515;-0,363371425;0,100765648;-0,26655485;1,399391665;-0,268605843;-0,264213977;-0,550811833;-0,7594485;-0,558389742;-0,366768402;-0,506451787;0,18010588;0,333693222;-0,225152971;-0,314573857;-0,282148931;-0,357289729;0,14728274;-595983103
6;67;5,42503E+17;17;1,4704539;2,462206713;0,340030227;1,605239338;-0,405857896;-0,458309285;0,326111752;-0,105004207;-0,808739352;-0,295313927;-0,497612294;-0,660154684;0,833169368;0,92406666;0,341196448;2,379939647;-0,358209143;-0,302655853;0,413997619;-0,04637752;-0,401509175;-0,395033667;-0,322176568;-0,601010482;-0,431902723;-0,504926131;-0,763277423;-0,127874432;-0,19883541;-0,15202835;-0,594248603;-0,376104473;-0,154728691;-0,29440344;-0,171125303;-0,243970646;0,048132597;-0,290185977;-0,374259134;-0,694107528;888270344
6;55;5,42502E+17;8;0,053543259;0,55203262;1,314480646;0,420510732;0,031354042;-0,371471703;0,618350954;-0,426447857;-0,282162859;-0,071437489;0,052567126;0,295004292;-0,312533143;-0,164277274;0,467052563;1,167405332;0,437762884;-0,407755093;1,693738399;0,729731875;-0,155867537;0,105469219;0,253805885;0,406547439;-0,067933897;1,349430276;-0,602405756;-0,251574273;0,538003008;-0,759028692;-0,188948542;0,115771681;0,017786597;-0,297576527;-0,239478139;-0,247785515;-0,291095012;-0,243888155;0,156319183;-0,030029369;634264534
6;103;5,42502E+17;17;0,682677043;0,591966303;0,526513938;3,777813214;-0,405857896;-0,458309285;-0,796051931;-0,105004207;-0,808739352;-0,868878218;-0,497612294;-0,660154684;0,397622867;0,461350794;0,514783153;2,902927521;-0,358209143;0,219035539;-0,341096196;-0,246330654;-0,121721307;0,039474454;-0,322176568;-0,601010482;-0,431902723;0,240086759;-0,994606558;-0,701431141;-0,513726054;-0,731916242;-0,594248603;-0,376104473;-0,498208782;-0,29440344;-0,171125303;-0,243970646;-0,310951962;-0,290185977;-0,374259134;-0,697797796;-467711247
6;157;5,42502E+17;21;-0,082877061;0,177733565;2,054117871;1,351251535;-0,405857896;0,234659845;0,789136108;-0,522916254;-0,430209456;0,961472359;-0,497612294;-0,294071676;0,726675392;1,38847331;1,829883325;1,155274922;-0,358209143;0,479881235;1,30170285;-0,646236921;0,520173461;0,842820695;-0,322176568;-0,251961874;-0,431902723;1,316149394;-0,024486164;0,158903923;0,815261134;1,059518388;0,111788939;0,093476694;-0,154728691;-0,29440344;-0,171125303;0,349494818;-0,310951962;-0,290185977;0,095322032;-0,296909334;-300223452
6;105;5,42501E+17;10;0,68406606;-0,463816463;1,833600169;2,880094956;-0,454632656;-0,360397932;0,195815093;0,287631461;0,706531313;0,196987749;0,032253158;-0,556248688;-0,655190052;-0,178354181;0,560026543;2,91021482;-0,388513495;-0,276181905;0,790279235;0,783819528;1,120398702;0,334522013;-0,247569995;-0,475270083;-0,477906869;0,448790424;-0,704459831;-0,448226162;-0,073357933;-0,414086055;-0,527503194;0,706869205;-0,387671461;-0,251346633;0,868182272;-0,198518673;-0,284383559;-0,279969843;-0,338178284;0,644924005;-574754858
6;1;5,41397E+17;1;0,639475361;0,625060478;0,153546515;-0,447275469;-0,405857896;-0,458309285;0,978642968;0,103951817;0,515427646;-0,10412583;-0,497612294;1,281756069;0,31986109;0,161972366;1,53214595;0,538882733;-0,358209143;-0,302655853;0,616103885;0,153575614;0,158066562;0,842820695;-0,322176568;2,01180516;0,33307816;0,276872552;-0,231350986;-0,701431141;1,445042423;-0,203799304;-0,594248603;-0,376104473;-0,498208782;-0,29440344;-0,171125303;-0,243970646;0,766301715;0,136580539;-0,374259134;0,352831431;470342611
6;104;5,41286E+17;10;0,530296962;0,844010174;0,712930571;-0,149151594;-0,10724862;0,199226281;0,055952338;0,624684692;0,016104447;-0,133795583;0,338406693;0,096314908;0,672709159;0,466167441;0,622738675;0,193501191;0,069841409;-0,056111106;-0,191812978;0,263141095;0,350162007;-0,003195614;0,239330245;0,001644867;-0,441524541;0,363983549;-0,042497636;-0,373808944;0,621683934;-0,414622246;-0,080129965;0,494074906;-0,184221234;0,021736648;-0,166567823;0,218064533;-0,310481809;-0,267194727;0,500010321;0,861001044;62965372
6;235;5,41286E+17;10;-0,218906273;-0,181207658;0,846467569;-0,201407587;-0,246894384;0,272365589;-0,136719074;0,607131508;1,219123779;0,463637188;-0,366090597;-0,085677229;0,340059024;-0,285335758;0,785242696;0,595000269;-0,150447178;-0,056111106;-0,029806046;0,281804727;1,338641503;0,033706062;0,037775649;-0,301141535;-0,516628879;0,362219646;0,137863828;0,691867074;0,433855368;-0,287199389;-0,308987686;1,004635411;0,170433804;-0,249213546;-0,166567823;0,743323322;-0,310481809;-0,267194727;1,028917313;0,289749294;-675719885
6;53;5,41168E+17;12;0,031478512;0,525608566;1,422169226;0,07538597;-0,35548337;-0,240377687;0,109954128;-0,233082037;0,381068851;0,096992694;-0,044835321;-0,366146047;0,19315135;0,654808679;0,675977337;0,20585308;-0,172854624;-0,292036281;0,611732762;-0,050419786;0,370128074;0,086834112;-0,160436977;-0,204068926;-0,410863329;0,324863543;-0,121474;-0,32980745;0,354541896;0,07228813;-0,0394306;-0,260071134;-0,247868787;-0,149478403;-0,176379582;-0,218965058;-0,307488368;-0,280143962;-0,249748706;-0,070238614;244402635
6;170;5,41166E+17;10;-0,514140349;2,212001044;1,082744501;1,966800094;-0,245164009;0,019897068;-0,002665057;-0,236659642;0,519908084;0,28448596;-0,062547649;0,393360351;-0,421107669;0,454481793;1,101044004;1,175290069;0,405963752;-0,276181905;0,376419257;-0,271942284;0,371959922;0,053561331;-0,247569995;0,501987909;-0,477906869;0,677403634;-0,11343893;-0,448226162;-0,195077174;-0,100446872;0,425851842;-0,350555976;-0,196899009;-0,251346633;-0,170150457;-0,198518673;-0,284383559;-0,279969843;-0,338178284;0,935671613;394040666
